date,open,high,low,close,volume
2020-11-29,74.27081397002512,84.6619400841546,73.95427153481069,83.75837763026551,502091
2020-11-30,73.11511106810515,119.3910437170944,20.554031589142955,98.28873429816059,708811
2020-12-01,98.17749690776046,107.65380189603263,61.12164031299343,82.8289487292105,164004
2020-12-02,53.511520029846146,113.56507862006322,20.302399806359208,42.72726617014651,884994
2020-12-03,69.65476322405104,115.00124867084264,48.31715751675263,58.06030829383299,374314
2020-12-04,98.65343663672465,103.79978196997298,87.39365152189397,103.1842802992202,178489
2020-12-05,84.65485589571239,86.0972570844007,41.378450364990975,85.01563253178736,872755
2020-12-06,64.79826288946019,67.394297277121,64.7193817712216,65.84924497534085,663476
2020-12-07,89.97461939720904,110.51175550672092,88.17666422069198,96.44600685454475,490659
2020-12-08,78.03011721472882,104.63634621114264,35.675769116298696,63.27732124547811,827446
2020-12-09,58.3622637730188,74.91424090655772,55.620874978486846,64.48964915833331,819185
2020-12-10,55.8589883942216,81.66374008599757,22.72775107465356,33.15190057177384,549900
2020-12-11,87.2690727071042,101.8805114433155,76.39581504447321,97.33398447808722,637427
2020-12-12,64.85014667275007,83.75145776537397,26.017184281317576,79.77815001229374,324227
2020-12-13,85.60930001903729,119.35228033579327,51.282646265630206,53.849399487314884,802686
2020-12-14,54.76539823681597,67.36851418490144,26.095159507373985,35.7290044142229,164476
2020-12-15,96.00886184485543,108.89729387341659,47.6572192938592,55.52067782525336,856979
2020-12-16,71.64343658635559,94.35335222122109,60.365547647798486,70.55594533908703,295941
2020-12-17,67.7578232586375,102.91611898735505,32.32642283387372,53.547144703575,932229
2020-12-18,74.93103331983895,102.64891006350915,45.968995788101864,52.65672241894967,569735
2020-12-19,73.72278151494838,101.59208638373799,34.20899457374591,47.10327815563854,983986
2020-12-20,65.86575732835297,118.46114541987457,36.97231814137231,70.22760978683868,720181
2020-12-21,71.27996481831308,97.40699509005846,53.334576012278944,80.65972081081544,272329
2020-12-22,54.40046363380967,101.55311941820733,47.52996877927705,89.47198087400284,486287
2020-12-23,97.89175050345315,105.37244750041626,52.683489570392396,101.44018712409068,426079
2020-12-24,76.4232535267312,79.00531732402396,73.56488604390148,77.16377837593353,351197
2020-12-25,53.7438643502443,82.59583725161139,33.44820690628044,38.12437081857509,662492
2020-12-26,50.5333195165985,99.52221452877924,21.01864381338699,49.95821186303523,872457
2020-12-27,85.99542517525674,100.27840339244415,55.96621486448542,61.49702552489329,601634
2020-12-28,70.90943501950221,79.7912105698658,64.05418035383664,65.80140669155635,725662
2020-12-29,81.49401702793509,81.61248072049023,30.471673101759876,80.72576633653766,814677
2020-12-30,96.31106910981495,105.65158095529856,70.94070073750092,82.41268753473075,138687
2020-12-31,62.24373835509027,111.50683965112185,62.05775859109581,84.06846690668621,904736
